label,review
3,اسلاید برگر سالاد سزار لازانیا سفارش دادیم غذا‌‌ها حجم زیادی ندارند دو نفره نیستند توجه قضیه قیمت‌‌ها کمی گران هستند کیفیت غذا‌‌ها خوب بود عالی نبود محیط دلنشینی دارد زیبا است
4,اصالتا گیلک هستم غذای گیلکی تهران نمی‌پسندم غذای رستوران خوب بود دکور ساده وی‌تری گیلک نبود اطلاعات کمی می‌توانست انتخاب غذا آرایه کند نقاط ضعف رستوران بود
1,اصرار دوستان امشب رفتیم فلافلی مامان جون ابتدا سفارش دادیم مشکلی نبود خاطر چیدمان ظرف فلافل سرعت پایین اماده کردن انها برداشتن فلافل‌ها رو سخت کرد خواستیم مخلفات بزاریم جالب بود سس‌ها خالی بود انبه مایونز کچاپ خالی بود باحال بود گفتم اقا سس‌ها خالین گفت میدونم تموم شده دست کرد سس نفری مایونز قرمز داد رفتم مخلفات رو بزارم دیدم پیاز جعفری نداره ترشی کاهو خیارشور موجود بود شروع خوردن ساندویچ کردیم دیدم فلافل‌ها شل اب داره قدیم سوالم بود از‌ی فلافلی پرسیده بودم جوابش گفته بود نخود کم سیب زمینی زیاد باشد حالت اتفاق می افتد خوب نبود میشه بگی حجیم بود انتها ساندویج‌ها خورده بودیم گفتم اقا سیب زمینی داشتیم گفت حاضر نیست تعجب انگیز بود دقیقه سیب زمینی رو حاضر نکرده بودن حاضر شد فلافل سوخته سیب زمینی‌ها چسبیده بود نظرم مدیریت حد صفر بود
2,اسم‌نویسی ورودی بنظر شلوغ دادن رستوران هست
2,اصفهان آمدم تعریف خیلی‌‌ها رستوران آمدم شلوغ هست نگویم کیفیت وحشتناک بد رستوران رفتم خوب کیفیت می‌فهمم هرگز فریب تعریف مردم شلوغی نخورید کباب برود بومی کباب کوبیده کباب حسینی گرفتیم سه افتضاح بودن انگار گاری‌‌های خیابون کباب خوردی دوستانه می‌گویم کس بلند بشو نگذارد رستوران اعتراض کردیم قبول نکردن خودتان احترام قایل هستید نرید
4,اصفهان بریانی نخورید نظرتان عوض می‌شود آبگوشت بریانیم حتما تست کنید عالی یکمی چرب سنگین سعی کنید دیر وقت نخورید
1,اصلامثل سابق نیست کیفیت غذا‌هایش بد شده بنظرم اصلاحرفی گفتن ندارد خیابان شکوفه ازا هستید فست فواد بهترهم هست
3,اصولا سر ظهر‌‌ها رستوران می‌روم خلوت هست پرسنل خوبی دارد نان سیرش خوشمزه است قارچ سوخاریش پیتزای پپرونی رست بیف خوشمزه پرملات هستند گوشت استفاده‌شده رست بیف خوب کیفیت درست پپرونی رسپی اصلی رست بیف پپرونی رعایت نشده صرف نظر نام پیتزا اصولا راضی می‌آیید
4,اصیل خوش طعم عربی
4,اصیل رستوران هست دکوراسیون مدرن سنتی ادغام‌شده محیط دنج باحالی مشتری‌‌هایش ارمغان آورده غذا‌‌ها ظرف‌های مسی سرو می‌شود لحاظ قیمتی مناسب هست دو پرس غذا به‌راحتی سیر می‌کند چلوکباب لقمه مرغ الو سفارش دادیم دو راضی بودیم
1,اصالا افتتاح نشده نصفش افتتاح‌شده فاجعه مطلق
1,اسمش بگذاری لطف الهی شانس کمک کاینات فرقی صورت مساله نمی‌کند رستورانی سس سالادش هزار جزیره آس سوپش قدر بد سوپ خورم نتوانستم آخر بخورمش استیکش گوشت کوبیده آس بوی ضحیم میگو زده‌ات می‌کند قدر شلوغ هست سه ذکر‌شده بالا می‌تواند توجیه‌اش کند
3,اسمش روش هست عالی فوق‌العاده بی‌نظیر
3,اصلاح کنید قیمت‌‌ها متفاوت بود بعضی غذا‌ها نیست کباب لقمه ندارند
4,اصلان رستوران کوچک تمیز عین شیک غذا‌های کیفیتی دارند سرو غذا عالی هست کباب‌‌هایشان پیشنهاد می‌کنم خودم امتحان کردم کیفیت بود سطح قیمت نسبت کیفیت قبول
3,اصلی‌‌ترین رستوران‌‌های یزد هست متاسفانه کیفیت غذا‌هایش راضی نیستم برنج هندی استفاده می‌کند
2,اصولا رستوران تخصصی کار کند نظر فاهیتا خوب می‌آورد اکثر کباب‌هایش پاستا هاشو تست کردیم جالب نبود رستوران مدرن زیباییه
4,اصیل عالی نوستالژیک باور کنید کار اسونی نیست سال کیفیت حفظ کردن برخورد عالی پرسنل کیفیت کم نظیر غذا حجم مناسب نسبت قیمت مزایای رستوران هستند کاش هنوزم پاسدار‌ها هستند بود
4,اصیل‌‌ترین بهترین به‌یادماندنی‌‌ترین استیک تهران مال استت
4,اضافه کردن سالن جدیدش فضایش خوب شده برخورد کارکنانش خوب بود غذایش منهتن برگرش خوردیم راضی بودیم
4,اصیل‌‌ترین پیتزا‌های ایتالیایی خوردم نون کلاسیک پنیر موزارلای سنتی سالاد بشقاب‌‌های سبزیجات تزیینات عالی اهل غلیون نیستا محیط نشستن انتخاب کنند
2,اسمش شده ورودی داخل پر گل گیاه زیبا است فضای داخل مزه عالی مدیریتش تغییر کرده دختر خانم بامزه‌ای سفارش گرفت نمی‌دانست دارند دارند هی می‌رفت سوال می‌کرد میومد خلاصه ته خورشت قیمه خوب بود ته دیگش تهچین ساده بود لاپلویی کباب کباب کوبیده کم بود مقدارش کباب خرد کرده بود لای برنج گذاشته بودن باگوجه پلو طعمی نداشت خوب نبود یکمی گوجه سماق بی‌مزه لاپلویی جوجه سینه مرغ گوجه پلو خشک بی‌مزه هویج پلو ران مرغ نسبت لاپلویی‌ها کمی بهتر بود بی‌نمک ومعمولی سینی مزه خوببود دیدن قدر ناراضی هستیم چایی مهمان شدیم گوجه پلو ساده خورده نشده بودا فاکتور حذف شد رفتارپرسنل خوب بود سرویس غذا خوب نبود
4,اضافه شدن محوطه حیاط فضای رستوران نشستن شده نسبت اخرهفته‌ها کمتر منتظر خالی شدن میز می‌مانید فضای حیاط زیباست وسایل گرمایشی فراهم شده خیال راحت می‌توانید صرف غذا لذت ببرید پرسنل رستوران برخورد صمیمانه محترمانه‌ای دارند اکثرا جوان هستند سفارش سالاد ایونت بشقاب استیک مرغ دیپ چدار منهتن برگر پیناکولادا بود سالاد ایونت سس سزار سرو شد سس خوش‌طعمی بود دوستداران طعم سیر استیک مرغ خوش‌طعم لذیذ بود پیشنهاد می‌کنم حتما امتحان کنید گوشت منهتن گریل خوش‌طعم بود محتویات ان گوجه می‌توانست باشد منهتن گریل غذای خوشمزه سرویس خوبی دریافت می‌کنید قیمت گریل‌ها نسبت رستوران‌ها فست‌فودهای بالاست
4,اضافه کردن سالن دکوراسیون محشر زیبا‌ترین رستوران‌های تهران تبدیل‌شده پیتزای خوشمزه طعم ساندویچ‌ها معمولی قیمت پیتزا مناسب قیمت ساندویچ‌ها نسبت حجم وکیفیتش مقدار بالا سرویس‌دهی عالی
2,اسمش مکزیکی هست نام غذای مکزیکی یرو نمی‌شود معمولی تقریبا قیمت‌ها بالاس
3,اطمینان گوشت مواد اولیه پخت پز شرایط مهم‌ترین امتیاز مجموعه است
1,اعتماد کامنت‌های خوبی رستوران خواندیم کالوک صرف شام انتخاب کردیم متاسفانه بگویم خلاف همه‌ی کامنت‌ها رستوران افتضاح بود برانی بادمجان کباب لقمه جوجه کباب سفارش دادیم برانی بادمجان درونش اثری بادمجان نبود پر سیر بود نان آوردند تازه نبود گرمش کرده بودن جوجه کباب خواهم بود کباب لقمه تعریفی نداشت کارکن‌ها هستند حرفه بودن موزیک وحشتناک مناسب رستوران نبود ارامشی موقع غذا خوردن داشته باشد مکان تامین نمی‌شود غذای آماده شد کارکن‌ها هستند سینی غذارو اشپزخونه آورد کانتر سالن گذاشت رفت مسیول سرو غذا است دقیقه‌ای منوال گذشت فرد نظر شد غذارو صورت مسخره سرو کرد حین غذا خوردن کارکن‌ها هستند مشغول جارو کشیدن سالن بود کارکن‌ها هستند الکی رفت آمد بودن آمد رفتی مینداختن خلاصه حس خوبی نداشت فضای سالن خفه بود بوی غلیون جارو برداشته بود قیمت‌ها توجه کیفیت نامناسب بالا بود پشیمان شدیم انتخاب اعتماد کردن کامنت‌ها خلاصه کالوک بد‌ترین خاطره رستورانی ماشد
4,اعتیاد وقت بار کرم بروله‌های ناب شوند کنم
4,اشتراک گذاری تجربه هامون ایده خوبی هست رستوران فست فواد اینبار نوبت رسید پیتزا آرد شعبه جردن اول بخواهم شروع کنم وارد بشویم مشکلاتمون کردن پارک بود اذیتمان کرد بدو ورودمان خوشرویی آزمون استقبال کردن نشستیم سر میزمان تعریف پاستاهای اینجارو زیاد شنیدیم سفارش دادیم منتظر شدیم غذایمان آماده بشود منتظر بودیم فیلم چارلی چاپلینی پخش می‌کردند تماشا کردیم غذایمان آوردند جایتان خالی خوشمزه بود چسبید پیشنهاد می‌کنم حتما امتحان کنید ازرفتار پرسنل آرد متشکرم نهایت احترام مشتری‌هایشان رفتار می‌کنند
3,اسنپ فواد آشنا شدم جدا کیفیتش خوب هست پیتزا‌هایش ساندویچ‌‌های آرایه می‌دهد کیفیت شکل عالی طبخ می‌شوند جدا نمی‌شود امتیاز منفی داد هروقت سفارش می‌دهیم سریع‌ترین گرم دست می‌رساند پیشنهاد می‌کنم حتما امتحانش کنید
4,اشتها غذا دارد کوچیک برگر‌ها امریکا آدامش یادم نیست خوردم پرو پیمون بود اهل غذا باشی می‌کنند سفارشی می‌زنند نروی ناراضی ندیدم سیب‌زمینی کوکتل هاشم خوب هست ایرادی دارد نشستن ندارد مهم نیست عالی هست
2,اغدیه فروشی جمع جور کوچیک انواع غذا‌های سنتی ایرانی فضای جالبی دارد یاد رستوران‌‌های شمال ایران میندازه انواع غذا‌های ایرانی می‌توانید لوتوس ببینید میرزاقاسمی کتلت کوفته فسنجان گرفته مغز خاطر گیاه خوار بودن باقالی قاتق سفارش دادم خوشمزه بود خوب چرب بود زیتون پرورده دوغ بی‌نظیر بود رفت‌تر پرسنل خوب بود قیمت‌‌ها متوسط خوب بهداشت معمولی کیفیت تریال مواد اولیه برنج می‌تواند بهتر باشد حاضر معمولی پایین
2,اصلی‌‌ترین کارم رفتن رستوران‌‌های تازه عظو فیدیلیو شدم خواستم نظرات هستم دوستان اشتراک بگزا اول فضای داخل رستوران کوچیک است محیط گرم دوستانه‌ای دارد خانواده‌های پرجمعیت مشکل ساز است دوم رفتار پرسنل سالندار خوب حوصله است اکثر غذا‌های رستوران تیست کردم پیتزا‌هایش خمیر خوبی برخوردار است مواد اولیه خوبی استفاده می‌کنند طعمش خاص عجیب نیست پاستا‌هاش معنای کلمه مبتدی بود نبود ادویه طعم خاصی پاستا آلفرد شبیه طعم خامه مایع بود سیب‌زمینی تنوری خوشمزه‌ای دارد سالاد‌های متوسط بار امتحان کردن بد نبست لی نیست هوس کنید برید
2,اصولا دلیل قدمت فست فواد پیتزا امریکایی‌‌های حجمیش معروف شده تقریبا شلوغ هست ندارد نظر دکور سرویس کیفیت غذا متوسطه می‌خواهی سیز بشوی گزینه مناسبیه
4,اغراق بهترین برگر‌های تهران هست کیفیت کمیت غذا نسبت قیمت قبول بود فضای رستوران شیک جادار پرسنل مجرب
3,اغذیه فروشی کوچک تمیز برخورد عالی صاحبان وکارکنان ساندویچهای خوشمزه نون بلکی قیمتهای مناسب چیدمان سینی‌های غذای داخل یخچال دهه‌ها است ساندویچ زبان مغز سوسیس سیب زمینی الویه کتلت بندری کوکو سبزی عالیه حتما دوستان پیشنها میکنم بار امتحان کنن پیشنهاد دوستانه مدیران عزیز ترخون عزیزان ساندویچهای زبان مغز برخلاف ساندویچهای امروزی قارچ پنیر نداشت بهتر باشد زدن قارچ پنیر ساندویچ مشتریانی چشیدن طعم انجا مراجعه میکنند انها سیوال بفرمایید
3,اسنک مرغ گرفتیم تازه داغ خوشمزه بود طبقه پایین رفتیم نشستیم قبلا تارت ناتل‌ها گرفته بودم ازشان خوب بود
2,اغذیه نشاط نهار آمدم تعریفش شنیده بودم‌ کباب ترکی گوشت گرفتم مقدارش زیاد بود گوشت داشت قارچ فلفل دلمه پیاز کم بود گوشت بی‌طعم بود برشته نشده بود قیمت بود بنظر زیاد هست
3,اغراض قصدی بگویم مناسبی ازنظر موقعیت ون هست ازنظرنشستن لحظاتی هست همجواری استخرومجموعه ورزشی جماران امکان پارک وسیله تردد زیاد رستوران کافه باعث احساس بد حداقل شد نکته منفی بزرگش سیگارکشیدن فضای داخلی بیرونش هست جارو شبیه چایخونه‌های سطح شهرکرد هست بود راستش توجه اسمش ویویی لابه‌لای درخت‌ها ندیدیم انصاف نگذریم کیفیت غذا‌هایش خوب بود نباید حق سرویس بابت غذا بگیرند کارد چنگال اولیه تااخر سرکنی اضافه ایی ندارد بشود اضافه کرد
2,اسنک‌‌هایش دوست داشتم هربار بروم تجریش سر می‌زنم
4,اطلاعی ندارم پیتزا‌هایش حرف ندارد محیطش هستم خوب جذاب هست پیتزای نمی دوانم چیچی میکسش گران‌تر بقیس سنگین خوشمزس بوقلمونش دیگس سبک خوش خوراک امیدوارم شمام لذت ببرید
5,اغذاش محیطش عالی خوب پرسنلش هستم خوب
3,اغذیه نشاط یادم می‌آید باعث ایجاد ترافیک ستارخان می‌شد ترافیک هست دلیل ازدحام جمعیت صف کباب ترکی شلوغ هست کباب ترکیه‌اش خوشمزه پر ملات هست پرسیش ساندویچش ترجیح می‌دهم سیب‌زمینی درشت خورد می‌کنند سرخ می‌کنند وسس قرمز سفید خودشان درست می کنند طعم جدیدا خوشمزه‌ای دارد ساندویچ استیک خوشمزست مرغ بریان الویش ترکیب خوبی دارد خوشمزه می‌شود مرغ بریانش خوشمزه هست گوشتش خوبی پخته‌شده پارک کمی سخت می‌شود ارزش گشتن پارک دارد
1,افت کرده سابق نیست طعمش کیفیتش کمیتش رفتار پیک‌‌ها مناسب توجیه نیست متاسفانه
3,اسکالوپ مرغ سفارش دادم معمولی بود همسرم غذاهایی سفارش دادن پیشنهاد رستوران بود راضی نبودن غذا‌های المللشو رفتیم ایرانی می‌توانم بگویم خوشمزه‌‌ترین موهیتوهارو خوردم فضایش قشنگ هست
4,اسکای فال رستورانی فوق‌العاده زیبا دوست‌داشتنی ترکیب رنگ دکوراسیون بی‌نظیر چیدمان میز‌‌ها فوق‌العاده عالی سرویس‌دهی خوب کیفیت طعم غذا‌‌ها مثال‌زدنی لحاظ عیار خاص قیمت‌‌ها نسبتا گران هستند دیزاین غذا‌‌ها زیبا است روح بازی می‌کند غذا اسکای سیکرت قیمت سفارش دادیم اسمش است فوق‌العاده سکرت خاص بود بهترین خاص‌‌ترین غذایی خورده بودم سالاد کاپرزه ارزش غذایی زیادی داشت مقوی خوشمزه بود کوکتل زیاد شگفت زده‌ام نکرد می‌گویم بهترین کوکتل‌‌ها لیون سام سن‌تر دارد شاه میگو سوخاری قیمت بصرفه خوشمزه بود سس‌‌های کنارش خاص حیرت اور بودن اسیتک هاوس قیمت دیزاینی اعجاب اور سرو شد مخصوص شف بود کلا غذا‌های اسکای فال کیفیت طعم خاصی برخوردار بودن محیط رستوران وجودی شب رفتیم تاریک نبود تاکید می‌کنم رنگ آمیزی فضای اسکای فال رستوران تهران نمی‌توانید کنید اسکای فال رستورانی فوق خاص دغدغه‌ی مالی ندارند ته دل ساجست می‌کنم
3,اغراق بهترین کباب کوبیده لقمه تهران دارد بخورید نون داغ دارد عالیه
3,اغراق حاضر کافه‌های مناسب تولد کافه ایلیو است ان گروه تخصصی تولید قلمداد نماییم مجموعه ایلیو دارای شعب گوناگونی مناطق شمال شهر تهران است قطعا شعبه‌های ان می توانند صورت داشتن فضای نیاز میزبانی میهمانان جشنتان مناسب باشند
3,افت کرده مشتری قدیمی جام هنوزم خوب هست قیمت‌هایش مناسب هست نکته دارد گول همبرگر‌های کوچیکش نخورید سیب‌زمینی کلیز برگرش سیر می‌شوید
2,افت کرده نسبت قدیم پیتزا‌ها ساندویچ‌‌های معمولی مرغ سوخاری نسبت خوب می‌باشد مخصوص جمع‌‌های خانوادگی دوستانه هست
3,افتتاحیه رفتیم فودکورت جذابیه بخصوص تراسش پرسنل محترم سرویس بهداشتی تمیز فاصله میز‌ها تراس مناسب هست دونر غذا گرفتیم کیفیتش خوب بود بنظرم می‌توانست قیمتش کم‌تر باشد خوشمزه بود موزیک زنده خوبی داشت
2,اشتباه نکنم خیابون کارگر تابلویی مربوط معرفی موزه‌‌ها آثار باستانی زدن خانه‌ی فاموری جلوتره سه چهار چهار جلو‌تر رفتیم اجازه‌ی بازدهید خانه نداشتیم موزه داریم تبلیغ می‌کنیم موزه ندیدن هست کافه خانم دم هست می‌گوید بفرمایید خوش آمدید رفتیم نشستیم پرسیدیم ناهار دارید اقایی عمیق جان وین زل زد گفت می‌آیند توضیح می‌دهند گردن مو‌ باریک‌‌تر حالا سفارش گرفتن دوستم گرسنه بود خورشت الو سفارش داد منم سیر بودم لات هست یک‌جوری برخورد کردن انگار سیاره‌ی آمدیم پرسیدن دو خورشت لات هست گفتم لات هست کیک می خواهید مگر نیست می‌خواستم می‌گفتم مشکل بزرگی نداشتم خانم صندوقدار بی‌ادب بود گفتن میز بودید گفتیم نمی دوانیم انگار فاجعه رخ سفارش فهمیدن تشکر کردیم جوابی ندادند خوش آمد جذب مشتری رفتار بی‌ادبانه کیفیت غذا نوشیدنی معمولی بود خلاصه متاسفانه حد قدر تبلیغ فضای مجازی حقیقی نبود اولین آخرین بار کند می RAM
2,افت کرده مجموعه‌ اولین بودن فروش خوبی کسب می‌کند
3,افتتاح رستوران جزو مشتری‌‌های ثابت رستورانم نظر کیفیت غذا تازه بودن مواد اولیه جزو بهترین رستوران‌‌های کرج هست پرسنل مرور تحربه کافی کردند پیشنهاد می‌کنم محیط مناسب کیفیت بالا هستند قیمت‌های رستوران کمی بالا‌تر سطح انتظار بوده متاسفانه
4,افتتاح مجموعه مشتری ثابتشان هستم سرآشپز عوض شده کیفیت غذا‌ها عالی‌‌تر شده سالاد‌‌های بانو دوست دارم پیشنهاد می‌کنم قرار بانو مکان پیشنهادی هست مسیله‌ای پیشرفت دارد گارسون‌‌ها هستند می‌شود بهتر باشند
1,افتتاح نظر خوبی داشتم شهریور کلا نظرم عوض شد غذای مانده دپو شده دادن ازشان انتظار نداشتم راستی موقع اعتراض بنده آشپزشان آق‌های محمد رضایی گفتن مشکل غذای نیست مشکل خودتان هست
1,افتضاح بود برخورد گارسون پرسنل مدیر صاحب رستوران سرویس‌دهی وحشتناک کثیف لیوان‌ها گارسون بوی بد عرق ناخن‌های کثیف غذا سرد قیمت بالا گرفتن هرینه سرو غذا توهین صاحب رستوران توجه انتقاد خلاصه بد‌ترین رستورانی حالا تجربه کردم باعث تاسف هست همچین رستوران قشنگی چنینی پرسنل داشته باشد کیفیت غذایش بدی باشد
4,اشتباه نکنم وقت چهارشنبه رفتیم زیاد شلوغ نبود فضایش خوب هست سوپش داخل نون بود عالی بود غدا پاستا سفارش دادم زیاد دوست نداشتم سرویس‌دهی خوب بود گارسون بود جلوی میز ایستاده بود کم کسری بود حل کند حالا نمی‌دانم طوری بود خلوت بود ایستاده بود جلومیز طوری نزدیک بود حرفایمان می‌شنید خجالت می‌کشید میومد باهم می‌شستیم بهتر بود جدا شوخی رستوران خوبی هست
1,افتضاح بود توهین شعور ظرف خالی می‌آورد می گذارد جلو مردم دواند تخم مرغ زده نیمرو اول می‌بینی انگار غذای دستخورده‌ی آورده امتحان نکنید
2,افتضاح بود سالاد بارش مزه خاصی نمیداد چلو گردنش گوشتش شدیدا بو میداد استیکش بد نبود عالی نبود مزه خاص جذابی نداشت مجموع قیمتش خوب نبود
1,افتضاح بود کیفیت مواد غذایی بد بود پیشنهاد تست کردن نمی‌دهم
1,افتضاح داغان مناسب نیست حیف پول بخواهی خرج کنی مدیریت ندارد ادمایی می‌آیند مرد پسر هستند خانواده
1,افتضاح شده افزایش قیمت داشته کیفیت افت کرده نظر ارزش پول دادن ساندویچ هایدا ندارد
1,افتضاح گوشت سه سال مانده گذاشت جلو قیمت زیاد برخورد پرسنلش هستم بده گول راننده تاکسی‌ها نخورید آن‌ها پول می‌گیرند ببرند
1,افتضاح بود برخورد کارکنان گرفته طعم پیتزا وساندویچ سفارش دادیم درضمن پیتزاهابه مخلوط قارچ وگوشت اوردند وجای عذرخواهی فروشنده مجبور شدیم مبلغ ان جداگانه پرداخت کنیم وواقعا خوردن نبود
1,افتضاح مااینجاسالادواستیک باسس قارچ سفارش دادیم وبراساس شلوغی چیزایی توسایتاخونده بودیم خواستیم‌ی استیک خوب بخوریم سالاد هجونجوری انگارعلف درست هست گذاشتن توظرف تلخ نشسته پلاسیده باسس هرارجزیره آه آه استیک نگویم بوی بد وظرف چودنی درونش سرو شده بود نشسته بودا کنار‌هایش روغن سوخته ریخته بودجوری تاگذاشتن رومیزبوی گندش زدبرخوردپرسنل افتضاح محیط قدیمی ارزش غذانسبت قیمت زیرصفرواقعاتجربه بدی بودمزه چربی قرم هست سبزی می‌داد
4,اصل اورجیناله دقیقا فرمت سبک کار رستوران‌های امریکایی خوب طبیعی هست ایران باب میل نیست واقع رستورانهایی موفق پایدار هستند کمی دستکاری رسپی غذا‌های فرنگی ایرانیزه باب طبع ایرانی‌ها بکنند اتفاقیه رستورانهایی استیک‌هایشان نظر اکثریت جلب می‌کند سنسو استاتیرا می‌افتد کارا نکنند رضایت مردم صفر ویکی می‌شود ناراضی عده راضی مشتری میانه دست می‌رود توجه قیمت گوشت راسته لخم گوساله هزینه‌‌های سربار رستوران قیمت‌ها عجیب نیست
3,اصلی کیش دارد هست نباید حرف راننده تاکسی‌ها گوش داد آن‌ها صاحب مغازه‌‌ها پول می‌گیرند تبلیغ خودشان عمو اکبر رستوران باحالیه ماهی دارد میگو قیمت‌هایش هستم خوب هست مهم‌‌تر مغازه کیفیت‌‌های افتضاح مغازه غذای خوب دست مردم می‌دهد
1,افتضاح ژامبون‌های معروفش هستم ساندویچ هست سیب‌زمینی مزمزو پنیر شده بوی روغن سوخته می‌داد
1,افتضاح معنا
1,اصولا وقت بار می‌آیم رستوران رسم نو متاسفانه ناهار جمعه فاجعه بود سالن بالا نشستیم شدت کثیف بود غذا‌‌ها قدر کثیف بود مجبور شدیم مجددا دست‌‌ها بشوریم پلو بادمجان سفارش دادیم علاوه کباب شمرونی پلو بادمجان شدت ترش بودن نمی‌شد خورد برنجش زنده بود ته بادمجانش سوخته سیاه بود مرغش بوی کهنگی میداد کباب شمرونی بی‌نهایت خشک مزه‌ای بود برنج سفید زنده شدت بود کلا هوا‌های بدی داد بد شده رستوران رسم نو پیشنهاد نمی‌دهم
1,افتضاح معنا پولیتون می‌ریزید سطل کند بی‌کیفیت مسیول بی‌ادب
4,اصیل پاسدار‌ها هستند خیابان مغان میدان حسین آباد خیابان جوانشیر دوراهی لویزان خیابان شعبانلو جنب بانک صادرات ساعت بود نهار نخورده بودم تصمیم گرفتیم بریم رستوران اصیل ساعت ظهر غذا می‌دهد عکس‌های اینستاش هیجان‌انگیز بود رفتیم تابلو دارد پله می‌خورد می‌رود پایین رستوران دیزاین خاصی ندارد سالن ساده میز صندلی پرسنل لباس فرمی نداشتند خوش برخورد مودب قیمه نثار سفارش دادیم ظروف قدیمی هست لیوان‌ها تیز هست مقداری خلاصه غذا عالی بود حجم زیاد تکه سیب‌زمینی خلال پسته پرتقال گوشت زیاد چسبید قیمت‌‌های مناسب بود حتما آیتم‌‌های امتحان می‌کنم قیمه نثار تومان
3,اصیل کیفیت خوب حجم غذای مناسب طعم‌گوشت خوب برنج خوب بود نسبت قیمت معمولی بود راضی بودم ناهار خوب
1,افتضاح معنی فضا دلگیر خفه قیمت‌‌ها حد رستوران‌‌های لوکس کیفیت حد رستوران‌‌های جاده‌ای بوی غذا سالن می‌آید ماهیچه سفارش دادیم که‌نمک‌هیچی نداشتو پخته بودنش سرخ نکرده بودن برنج خشک کاهوی سالاد خوب شسته نشده بود کباب برگ گرفتیم کیفیتش خوب بود
1,افتضاح واسش کافی هست پیتزای نفره مخصوص سفارش دادیم ساعت پیک پیتزای یخ آورد فوق‌العاده بیمزه بود قیمت عجیب تومان سیب‌زمینی سفارش دادیم کراکت مرغ قارچ تومنی آوردند گفتن سیب زمینیمون هست مسیر کوتاه پول پیک گرفتن کلا چیزش راضی نبودیم برخورد پیک مسول سفارش نگویم
1,افتضاح هست سرآشپزش علاقه زیادی گوجه‌فرنگی دارد غذا‌هایش پر گوجه است پاستا نکته مهم هست پیتزایی پر سوسیس کالباس هست دو اسلایس کدو می‌ریزد معلوم نیست هدف هست بخواهد غذای رژیمی بخورد مسلما پیتزا سفارش نمی‌دهد دو اسلایس کدو بد می‌کند
2,افطار خانواده رستوران رفتم جور پیتزا پستواستیک مخصوص سالاد سزار سیب زمینی سفارش دادیم چیپس سیب زمینی توصیه میکنم عالی بود سس‌های خاص خودشون سس سالاد سزار طعم نداشت پیتزا‌ها بد نبود سسی دو پیتزا استفاده شده بود بشدت شور بود قیمت پیتزا‌ها تومن نسبت کیفیت ان گران بود
3,افطار خوبی بود پکیج افطاری کاملی داشت محیط صفا تمیز مرتبی دارد کیفیت جوجه کباب‌‌ها نسبتا خوب بود برنج کم شفته بود
2,افطار رستوران رفتیم راضی نبودیم منوی افطار دونفره است اگهسه بخواهید حتما افطاری سفارش دهید وچای افطار قوری آورد هستند تقاضای چای کردیم گفتند یکبار چای می‌آوریم برخورد پرسنل بی‌ادبانه بود واهمه تحمیل می‌شود سفارش بدهید بعدا نمی‌شود حین غذاخوردن صورت حساب آورد هستند گفتند علت شوغی زود‌‌تر میز خالی کنید کنون کجا برخوردی ندیده بودم بخاطر پول مشتری مشتری بی‌احترامی کند خودم شخصه رستوران نمی‌روم احساس می‌کند جگرکی کبابی نشسته
3,افطار رستوران رفتیم محیط بزرگی دارد صفحه نمایش داشت طریف اذان پخش شد بل توجه ظرفیت سالن تقریبا خالی بود بوفه افطار آش سوپ شله زرد هندوانه پنیر مربا ژله زولبیا ماهیت لیموناد سالاد ماکارونی سالاد کلم کشک بادمجان بود کیفیت اقلام بوفه خوب بود قسمت عجیبش بود لیموناد گلاب ریخته بودن حدود نیم ساعت افطار موسیفی زنده داشتن چنگی دل نمی‌زد می‌شود گفت معمولی خوب بود
2,افطار رفتم پدیده شاندیز پایین‌‌تر حد انتظار بود کیفیت غدا معمولی بود شیشلیگ شاندیز جوجه کباب مخصوص سفارش بودم قیمت‌‌ها گران غیر‌منطقی بود میز اردو تنوع کمی داست کلا گوجه خیار بود نظر تمیزی نظافت مکانش خوب بود سرویس چای سماور سرو می‌شد قیمتش عالی کیفیت عالی بود موهیتوی رستوران درحد خوب بود خوبیش هست اب گازدار تهیه شده بود رفتار پرسنل مودبانه بود بی‌نظمی خاصی سرویس‌دهی مشاهده می‌شد
1,افتضاح کلمه کمی هست سرویس کافی‌شاپ صبحانه ساده املت نیمرو ساعت انتظار کشیدیم نیمرو سوخته بود نان سنگک نداشتند وجه توصیه نمی‌شود روزمان خراب کردن
2,افطار رفتم حد انتظار نبود نسبت قیمت گران حساب می آمد میز افطار ضعیف بود علا رغم می‌زی رزرو کرده بودم می‌زی بد درب اختصاصد بودند
2,افطار رفتیم بوفه افطار بوفه افطار فوق ساده بود غذا نداشت حد نون پنیر سبزی آش سوپ ابمیوه قیمتش نفری تومان فاکتور دیدیم هنگ کردیم برخورد پرسنل خوب بود قیمت‌‌ها بی‌دلیل بالا بود
